Data supplied by UK-AIR on 27/11/2015
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Westminster,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"Sulphur dioxide",status,unit,"Daily measured PM<sub>2.5</sub> (uncorrected)",status,unit
 
01-01-2012,01:00,0.120000,R,mgm-3,1.00000,R,ugm-3,11.00000,R,ugm-3,13.00000,R,ugm-3,48.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,02:00,0.120000,R,mgm-3,1.00000,R,ugm-3,6.00000,R,ugm-3,8.00000,R,ugm-3,54.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,03:00,0.120000,R,mgm-3,2.00000,R,ugm-3,8.00000,R,ugm-3,11.00000,R,ugm-3,54.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,04:00,0.120000,R,mgm-3,1.00000,R,ugm-3,6.00000,R,ugm-3,8.00000,R,ugm-3,56.00000,R,ugm-3,0.00000,R,ugm-3,,,
01-01-2012,05:00,0.120000,R,mgm-3,1.00000,R,ugm-3,6.00000,R,ugm-3,8.00000,R,ugm-3,58.00000,R,ugm-3,0.00000,R,ugm-3,,,
01-01-2012,06:00,0.120000,R,mgm-3,2.00000,R,ugm-3,4.00000,R,ugm-3,8.00000,R,ugm-3,60.00000,R,ugm-3,0.00000,R,ugm-3,,,
01-01-2012,07:00,0.120000,R,mgm-3,1.00000,R,ugm-3,8.00000,R,ugm-3,10.00000,R,ugm-3,60.00000,R,ugm-3,0.00000,R,ugm-3,,,
01-01-2012,08:00,0.120000,R,mgm-3,1.00000,R,ugm-3,6.00000,R,ugm-3,8.00000,R,ugm-3,58.00000,R,ugm-3,0.00000,R,ugm-3,,,
01-01-2012,09:00,0.120000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,60.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,10:00,0.120000,R,mgm-3,2.00000,R,ugm-3,8.00000,R,ugm-3,11.00000,R,ugm-3,60.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,11:00,0.120000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,64.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,12:00,0.120000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,66.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,13:00,0.120000,R,mgm-3,2.00000,R,ugm-3,10.00000,R,ugm-3,13.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,14:00,0.120000,R,mgm-3,2.00000,R,ugm-3,11.00000,R,ugm-3,15.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,15:00,0.230000,R,mgm-3,5.00000,R,ugm-3,23.00000,R,ugm-3,31.00000,R,ugm-3,50.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,16:00,0.230000,R,mgm-3,17.00000,R,ugm-3,50.00000,R,ugm-3,77.00000,R,ugm-3,34.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,17:00,0.230000,R,mgm-3,5.00000,R,ugm-3,38.00000,R,ugm-3,46.00000,R,ugm-3,44.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,18:00,0.230000,R,mgm-3,4.00000,R,ugm-3,36.00000,R,ugm-3,42.00000,R,ugm-3,40.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,19:00,0.230000,R,mgm-3,2.00000,R,ugm-3,31.00000,R,ugm-3,34.00000,R,ugm-3,46.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,20:00,0.230000,R,mgm-3,2.00000,R,ugm-3,21.00000,R,ugm-3,25.00000,R,ugm-3,54.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,21:00,0.120000,R,mgm-3,2.00000,R,ugm-3,15.00000,R,ugm-3,19.00000,R,ugm-3,56.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,22:00,0.230000,R,mgm-3,2.00000,R,ugm-3,17.00000,R,ugm-3,21.00000,R,ugm-3,54.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,23:00,0.230000,R,mgm-3,1.00000,R,ugm-3,10.00000,R,ugm-3,11.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
01-01-2012,24:00,0.120000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,01:00,0.120000,R,mgm-3,1.00000,R,ugm-3,8.00000,R,ugm-3,10.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,02:00,0.120000,R,mgm-3,2.00000,R,ugm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,03:00,0.120000,R,mgm-3,2.00000,R,ugm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,58.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,04:00,0.120000,R,mgm-3,0.00000,R,ugm-3,4.00000,R,ugm-3,4.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,05:00,0.120000,R,mgm-3,0.00000,R,ugm-3,4.00000,R,ugm-3,4.00000,R,ugm-3,62.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,06:00,0.120000,R,mgm-3,1.00000,R,ugm-3,4.00000,R,ugm-3,6.00000,R,ugm-3,60.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,07:00,0.120000,R,mgm-3,6.00000,R,ugm-3,15.00000,R,ugm-3,25.00000,R,ugm-3,56.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,08:00,0.120000,R,mgm-3,12.00000,R,ugm-3,25.00000,R,ugm-3,44.00000,R,ugm-3,52.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,09:00,0.120000,R,mgm-3,7.00000,R,ugm-3,21.00000,R,ugm-3,33.00000,R,ugm-3,52.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,10:00,0.120000,R,mgm-3,11.00000,R,ugm-3,21.00000,R,ugm-3,38.00000,R,ugm-3,56.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,11:00,0.120000,R,mgm-3,12.00000,R,ugm-3,27.00000,R,ugm-3,46.00000,R,ugm-3,56.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,12:00,0.230000,R,mgm-3,14.00000,R,ugm-3,25.00000,R,ugm-3,46.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,13:00,0.230000,R,mgm-3,9.00000,R,ugm-3,17.00000,R,ugm-3,31.00000,R,ugm-3,64.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,14:00,0.230000,R,mgm-3,11.00000,R,ugm-3,21.00000,R,ugm-3,38.00000,R,ugm-3,60.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,15:00,0.230000,R,mgm-3,10.00000,R,ugm-3,25.00000,R,ugm-3,40.00000,R,ugm-3,56.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,16:00,0.230000,R,mgm-3,11.00000,R,ugm-3,25.00000,R,ugm-3,42.00000,R,ugm-3,56.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,17:00,0.230000,R,mgm-3,12.00000,R,ugm-3,33.00000,R,ugm-3,52.00000,R,ugm-3,50.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,18:00,0.230000,R,mgm-3,7.00000,R,ugm-3,34.00000,R,ugm-3,46.00000,R,ugm-3,46.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,19:00,0.230000,R,mgm-3,4.00000,R,ugm-3,34.00000,R,ugm-3,40.00000,R,ugm-3,42.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,20:00,0.230000,R,mgm-3,4.00000,R,ugm-3,29.00000,R,ugm-3,34.00000,R,ugm-3,48.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,21:00,0.230000,R,mgm-3,2.00000,R,ugm-3,21.00000,R,ugm-3,25.00000,R,ugm-3,54.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,22:00,0.230000,R,mgm-3,4.00000,R,ugm-3,25.00000,R,ugm-3,31.00000,R,ugm-3,52.00000,R,ugm-3,0.00000,R,ugm-3,,,
02-01-2012,23:00,0.230000,R,mgm-3,2.00000,R,ugm-3,15.00000,R,ugm-3,19.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
02-01-2012,24:00,0.230000,R,mgm-3,1.00000,R,ugm-3,10.00000,R,ugm-3,11.00000,R,ugm-3,64.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,01:00,0.120000,R,mgm-3,1.00000,R,ugm-3,15.00000,R,ugm-3,17.00000,R,ugm-3,66.00000,R,ugm-3,0.00000,R,ugm-3,,,
03-01-2012,02:00,0.120000,R,mgm-3,1.00000,R,ugm-3,2.00000,R,ugm-3,4.00000,R,ugm-3,74.00000,R,ugm-3,0.00000,R,ugm-3,,,
03-01-2012,03:00,0.120000,R,mgm-3,0.00000,R,ugm-3,2.00000,R,ugm-3,2.00000,R,ugm-3,76.00000,R,ugm-3,0.00000,R,ugm-3,,,
03-01-2012,04:00,0.120000,R,mgm-3,0.00000,R,ugm-3,0.00000,R,ugm-3,0.00000,R,ugm-3,76.00000,R,ugm-3,0.00000,R,ugm-3,,,
03-01-2012,05:00,0.120000,R,mgm-3,0.00000,R,ugm-3,0.00000,R,ugm-3,0.00000,R,ugm-3,74.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,06:00,0.120000,R,mgm-3,0.00000,R,ugm-3,4.00000,R,ugm-3,4.00000,R,ugm-3,72.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,07:00,0.120000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,68.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,08:00,0.120000,R,mgm-3,6.00000,R,ugm-3,13.00000,R,ugm-3,23.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,09:00,0.120000,R,mgm-3,4.00000,R,ugm-3,11.00000,R,ugm-3,17.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,10:00,0.120000,R,mgm-3,4.00000,R,ugm-3,11.00000,R,ugm-3,17.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,11:00,0.120000,R,mgm-3,4.00000,R,ugm-3,11.00000,R,ugm-3,17.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,12:00,0.120000,R,mgm-3,5.00000,R,ugm-3,13.00000,R,ugm-3,21.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,13:00,0.230000,R,mgm-3,15.00000,R,ugm-3,40.00000,R,ugm-3,63.00000,R,ugm-3,48.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,14:00,0.230000,R,mgm-3,11.00000,R,ugm-3,34.00000,R,ugm-3,52.00000,R,ugm-3,56.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,15:00,0.230000,R,mgm-3,10.00000,R,ugm-3,27.00000,R,ugm-3,42.00000,R,ugm-3,58.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,16:00,0.230000,R,mgm-3,12.00000,R,ugm-3,33.00000,R,ugm-3,52.00000,R,ugm-3,52.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,17:00,0.230000,R,mgm-3,17.00000,R,ugm-3,50.00000,R,ugm-3,77.00000,R,ugm-3,36.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,18:00,0.230000,R,mgm-3,16.00000,R,ugm-3,54.00000,R,ugm-3,78.00000,R,ugm-3,34.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,19:00,0.230000,R,mgm-3,12.00000,R,ugm-3,50.00000,R,ugm-3,69.00000,R,ugm-3,34.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,20:00,0.230000,R,mgm-3,9.00000,R,ugm-3,44.00000,R,ugm-3,57.00000,R,ugm-3,38.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,21:00,0.230000,R,mgm-3,6.00000,R,ugm-3,33.00000,R,ugm-3,42.00000,R,ugm-3,52.00000,R,ugm-3,3.00000,R,ugm-3,,,
03-01-2012,22:00,0.230000,R,mgm-3,2.00000,R,ugm-3,19.00000,R,ugm-3,23.00000,R,ugm-3,62.00000,R,ugm-3,0.00000,R,ugm-3,,,
03-01-2012,23:00,0.120000,R,mgm-3,2.00000,R,ugm-3,13.00000,R,ugm-3,17.00000,R,ugm-3,66.00000,R,ugm-3,0.00000,R,ugm-3,,,
03-01-2012,24:00,0.120000,R,mgm-3,2.00000,R,ugm-3,10.00000,R,ugm-3,13.00000,R,ugm-3,68.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,01:00,0.230000,R,mgm-3,2.00000,R,ugm-3,11.00000,R,ugm-3,15.00000,R,ugm-3,64.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,02:00,0.230000,R,mgm-3,1.00000,R,ugm-3,8.00000,R,ugm-3,10.00000,R,ugm-3,70.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,03:00,0.230000,R,mgm-3,1.00000,R,ugm-3,11.00000,R,ugm-3,13.00000,R,ugm-3,68.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,04:00,0.230000,R,mgm-3,2.00000,R,ugm-3,13.00000,R,ugm-3,17.00000,R,ugm-3,64.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,05:00,0.230000,R,mgm-3,2.00000,R,ugm-3,13.00000,R,ugm-3,17.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,06:00,0.350000,R,mgm-3,2.00000,R,ugm-3,19.00000,R,ugm-3,23.00000,R,ugm-3,60.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,07:00,0.350000,R,mgm-3,11.00000,R,ugm-3,34.00000,R,ugm-3,52.00000,R,ugm-3,50.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,08:00,0.350000,R,mgm-3,20.00000,R,ugm-3,65.00000,R,ugm-3,96.00000,R,ugm-3,28.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,09:00,0.350000,R,mgm-3,29.00000,R,ugm-3,75.00000,R,ugm-3,119.00000,R,ugm-3,20.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,10:00,0.350000,R,mgm-3,22.00000,R,ugm-3,55.00000,R,ugm-3,90.00000,R,ugm-3,30.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,11:00,0.350000,R,mgm-3,24.00000,R,ugm-3,44.00000,R,ugm-3,80.00000,R,ugm-3,34.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,12:00,0.230000,R,mgm-3,29.00000,R,ugm-3,48.00000,R,ugm-3,92.00000,R,ugm-3,24.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,13:00,,,,,,,,,,,,,14.00000,R,ugm-3,,,,,,
04-01-2012,14:00,0.120000,R,mgm-3,12.00000,R,ugm-3,42.00000,R,ugm-3,61.00000,R,ugm-3,18.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,15:00,0.230000,R,mgm-3,11.00000,R,ugm-3,31.00000,R,ugm-3,48.00000,R,ugm-3,36.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,16:00,0.230000,R,mgm-3,7.00000,R,ugm-3,25.00000,R,ugm-3,36.00000,R,ugm-3,46.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,17:00,0.230000,R,mgm-3,6.00000,R,ugm-3,27.00000,R,ugm-3,36.00000,R,ugm-3,46.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,18:00,0.230000,R,mgm-3,5.00000,R,ugm-3,23.00000,R,ugm-3,31.00000,R,ugm-3,50.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,19:00,0.230000,R,mgm-3,4.00000,R,ugm-3,17.00000,R,ugm-3,23.00000,R,ugm-3,56.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,20:00,0.230000,R,mgm-3,6.00000,R,ugm-3,23.00000,R,ugm-3,33.00000,R,ugm-3,50.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,21:00,0.230000,R,mgm-3,5.00000,R,ugm-3,21.00000,R,ugm-3,29.00000,R,ugm-3,54.00000,R,ugm-3,0.00000,R,ugm-3,,,
04-01-2012,22:00,0.230000,R,mgm-3,4.00000,R,ugm-3,17.00000,R,ugm-3,23.00000,R,ugm-3,60.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,23:00,0.230000,R,mgm-3,5.00000,R,ugm-3,13.00000,R,ugm-3,21.00000,R,ugm-3,62.00000,R,ugm-3,3.00000,R,ugm-3,,,
04-01-2012,24:00,0.230000,R,mgm-3,2.00000,R,ugm-3,11.00000,R,ugm-3,15.00000,R,ugm-3,66.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,01:00,0.230000,R,mgm-3,2.00000,R,ugm-3,0.00000,R,ugm-3,4.00000,R,ugm-3,70.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,02:00,0.230000,R,mgm-3,,,,,,,,,,72.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,03:00,0.230000,R,mgm-3,1.00000,R,ugm-3,2.00000,R,ugm-3,4.00000,R,ugm-3,72.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,04:00,0.230000,R,mgm-3,1.00000,R,ugm-3,2.00000,R,ugm-3,4.00000,R,ugm-3,72.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,05:00,0.230000,R,mgm-3,1.00000,R,ugm-3,4.00000,R,ugm-3,6.00000,R,ugm-3,70.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,06:00,0.230000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,66.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,07:00,0.230000,R,mgm-3,11.00000,R,ugm-3,29.00000,R,ugm-3,46.00000,R,ugm-3,56.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,08:00,0.230000,R,mgm-3,17.00000,R,ugm-3,42.00000,R,ugm-3,69.00000,R,ugm-3,48.00000,R,ugm-3,5.00000,R,ugm-3,,,
05-01-2012,09:00,0.350000,R,mgm-3,17.00000,R,ugm-3,50.00000,R,ugm-3,77.00000,R,ugm-3,48.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,10:00,0.350000,R,mgm-3,22.00000,R,ugm-3,52.00000,R,ugm-3,86.00000,R,ugm-3,44.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,11:00,0.230000,R,mgm-3,21.00000,R,ugm-3,36.00000,R,ugm-3,69.00000,R,ugm-3,46.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,12:00,0.230000,R,mgm-3,20.00000,R,ugm-3,33.00000,R,ugm-3,63.00000,R,ugm-3,44.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,13:00,0.350000,R,mgm-3,20.00000,R,ugm-3,38.00000,R,ugm-3,69.00000,R,ugm-3,42.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,14:00,0.350000,R,mgm-3,15.00000,R,ugm-3,34.00000,R,ugm-3,57.00000,R,ugm-3,46.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,15:00,0.350000,R,mgm-3,15.00000,R,ugm-3,29.00000,R,ugm-3,52.00000,R,ugm-3,50.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,16:00,0.350000,R,mgm-3,17.00000,R,ugm-3,38.00000,R,ugm-3,65.00000,R,ugm-3,44.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,17:00,0.350000,R,mgm-3,21.00000,R,ugm-3,57.00000,R,ugm-3,90.00000,R,ugm-3,36.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,18:00,0.350000,R,mgm-3,16.00000,R,ugm-3,54.00000,R,ugm-3,78.00000,R,ugm-3,34.00000,R,ugm-3,3.00000,R,ugm-3,,,
05-01-2012,19:00,0.230000,R,mgm-3,11.00000,R,ugm-3,46.00000,R,ugm-3,63.00000,R,ugm-3,36.00000,R,ugm-3,0.00000,R,ugm-3,,,
05-01-2012,20:00,0.350000,R,mgm-3,14.00000,R,ugm-3,50.00000,R,ugm-3,71.00000,R,ugm-3,38.00000,R,ugm-3,0.00000,R,ugm-3,,,
05-01-2012,21:00,0.230000,R,mgm-3,9.00000,R,ugm-3,36.00000,R,ugm-3,50.00000,R,ugm-3,42.00000,R,ugm-3,0.00000,R,ugm-3,,,
05-01-2012,22:00,0.230000,R,mgm-3,9.00000,R,ugm-3,33.00000,R,ugm-3,46.00000,R,ugm-3,44.00000,R,ugm-3,0.00000,R,ugm-3,,,
05-01-2012,23:00,0.230000,R,mgm-3,5.00000,R,ugm-3,31.00000,R,ugm-3,38.00000,R,ugm-3,46.00000,R,ugm-3,0.00000,R,ugm-3,,,
05-01-2012,24:00,0.230000,R,mgm-3,4.00000,R,ugm-3,27.00000,R,ugm-3,33.00000,R,ugm-3,48.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,01:00,0.230000,R,mgm-3,4.00000,R,ugm-3,17.00000,R,ugm-3,23.00000,R,ugm-3,48.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,02:00,0.230000,R,mgm-3,2.00000,R,ugm-3,13.00000,R,ugm-3,17.00000,R,ugm-3,52.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,03:00,0.120000,R,mgm-3,2.00000,R,ugm-3,8.00000,R,ugm-3,11.00000,R,ugm-3,56.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,04:00,0.230000,R,mgm-3,2.00000,R,ugm-3,15.00000,R,ugm-3,19.00000,R,ugm-3,54.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,05:00,0.230000,R,mgm-3,2.00000,R,ugm-3,17.00000,R,ugm-3,21.00000,R,ugm-3,50.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,06:00,0.470000,R,mgm-3,5.00000,R,ugm-3,27.00000,R,ugm-3,34.00000,R,ugm-3,42.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,07:00,0.350000,R,mgm-3,20.00000,R,ugm-3,52.00000,R,ugm-3,82.00000,R,ugm-3,30.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,08:00,0.350000,R,mgm-3,42.00000,R,ugm-3,77.00000,R,ugm-3,142.00000,R,ugm-3,16.00000,R,ugm-3,3.00000,R,ugm-3,,,
06-01-2012,09:00,0.470000,R,mgm-3,60.00000,R,ugm-3,86.00000,R,ugm-3,178.00000,R,ugm-3,12.00000,R,ugm-3,3.00000,R,ugm-3,,,
06-01-2012,10:00,,,,67.00000,R,ugm-3,80.00000,R,ugm-3,184.00000,R,ugm-3,,,,3.00000,R,ugm-3,,,
06-01-2012,11:00,0.700000,R,mgm-3,72.00000,R,ugm-3,78.00000,R,ugm-3,189.00000,R,ugm-3,,,,3.00000,R,ugm-3,,,
06-01-2012,12:00,0.700000,R,mgm-3,61.00000,R,ugm-3,71.00000,R,ugm-3,164.00000,R,ugm-3,16.00000,R,ugm-3,3.00000,R,ugm-3,,,
06-01-2012,13:00,0.580000,R,mgm-3,42.00000,R,ugm-3,57.00000,R,ugm-3,122.00000,R,ugm-3,28.00000,R,ugm-3,3.00000,R,ugm-3,,,
06-01-2012,14:00,0.580000,R,mgm-3,32.00000,R,ugm-3,55.00000,R,ugm-3,105.00000,R,ugm-3,32.00000,R,ugm-3,3.00000,R,ugm-3,,,
06-01-2012,15:00,0.470000,R,mgm-3,30.00000,R,ugm-3,57.00000,R,ugm-3,103.00000,R,ugm-3,32.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,16:00,0.470000,R,mgm-3,20.00000,R,ugm-3,54.00000,R,ugm-3,84.00000,R,ugm-3,30.00000,R,ugm-3,5.00000,R,ugm-3,,,
06-01-2012,17:00,0.470000,R,mgm-3,14.00000,R,ugm-3,54.00000,R,ugm-3,75.00000,R,ugm-3,28.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,18:00,0.470000,R,mgm-3,14.00000,R,ugm-3,48.00000,R,ugm-3,69.00000,R,ugm-3,28.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,19:00,0.470000,R,mgm-3,12.00000,R,ugm-3,46.00000,R,ugm-3,65.00000,R,ugm-3,28.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,20:00,0.350000,R,mgm-3,6.00000,R,ugm-3,33.00000,R,ugm-3,42.00000,R,ugm-3,36.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,21:00,0.350000,R,mgm-3,7.00000,R,ugm-3,29.00000,R,ugm-3,40.00000,R,ugm-3,38.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,22:00,0.350000,R,mgm-3,6.00000,R,ugm-3,27.00000,R,ugm-3,36.00000,R,ugm-3,40.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,23:00,0.230000,R,mgm-3,5.00000,R,ugm-3,21.00000,R,ugm-3,29.00000,R,ugm-3,46.00000,R,ugm-3,0.00000,R,ugm-3,,,
06-01-2012,24:00,0.230000,R,mgm-3,4.00000,R,ugm-3,15.00000,R,ugm-3,21.00000,R,ugm-3,52.00000,R,ugm-3,0.00000,R,ugm-3,,,
07-01-2012,01:00,0.230000,R,mgm-3,2.00000,R,ugm-3,13.00000,R,ugm-3,17.00000,R,ugm-3,54.00000,R,ugm-3,0.00000,R,ugm-3,,,
07-01-2012,02:00,0.120000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,56.00000,R,ugm-3,0.00000,R,ugm-3,,,
07-01-2012,03:00,0.120000,R,mgm-3,1.00000,R,ugm-3,8.00000,R,ugm-3,10.00000,R,ugm-3,58.00000,R,ugm-3,0.00000,R,ugm-3,,,
07-01-2012,04:00,0.230000,R,mgm-3,2.00000,R,ugm-3,6.00000,R,ugm-3,10.00000,R,ugm-3,54.00000,R,ugm-3,0.00000,R,ugm-3,,,
07-01-2012,05:00,0.120000,R,mgm-3,1.00000,R,ugm-3,8.00000,R,ugm-3,10.00000,R,ugm-3,58.00000,R,ugm-3,0.00000,R,ugm-3,,,
07-01-2012,06:00,0.120000,R,mgm-3,4.00000,R,ugm-3,21.00000,R,ugm-3,27.00000,R,ugm-3,48.00000,R,ugm-3,0.00000,R,ugm-3,,,
