Data supplied by UK-AIR on 26/3/2021
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Westminster,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
03-01-2020,07:00,0.99638,R,ugm-3,16.21936,R,ugm-3,17.74712,R,ugm-3,1.000,R,ugm-3 (BAM)
03-01-2020,08:00,0.92470,R,ugm-3,19.97821,R,ugm-3,21.39607,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2020,09:00,2.28666,R,ugm-3,29.00258,R,ugm-3,32.50875,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2020,10:00,8.27212,R,ugm-3,45.69931,R,ugm-3,58.38306,R,ugm-3,8.000,R,ugm-3 (BAM)
03-01-2020,11:00,10.45843,R,ugm-3,38.31107,R,ugm-3,54.34711,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2020,12:00,7.80619,R,ugm-3,37.78897,R,ugm-3,49.75829,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2020,13:00,8.91726,R,ugm-3,36.80407,R,ugm-3,50.47702,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2020,14:00,11.82039,R,ugm-3,36.49920,R,ugm-3,54.62354,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2020,15:00,7.37610,R,ugm-3,36.34753,R,ugm-3,47.65738,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2020,16:00,8.77390,R,ugm-3,49.51876,R,ugm-3,62.97188,R,ugm-3,11.000,R,ugm-3 (BAM)
03-01-2020,17:00,9.23983,R,ugm-3,59.41944,R,ugm-3,73.58698,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2020,18:00,13.75581,R,ugm-3,68.41769,R,ugm-3,89.50963,R,ugm-3,14.000,R,ugm-3 (BAM)
03-01-2020,19:00,11.85623,R,ugm-3,75.14513,R,ugm-3,93.32444,R,ugm-3,13.000,R,ugm-3 (BAM)
03-01-2020,20:00,12.32217,R,ugm-3,74.43071,R,ugm-3,93.32444,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2020,21:00,5.90661,R,ugm-3,58.22759,R,ugm-3,67.28427,R,ugm-3,16.000,R,ugm-3 (BAM)
03-01-2020,22:00,4.04288,R,ugm-3,43.11701,R,ugm-3,49.31599,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2020,23:00,3.50526,R,ugm-3,48.86188,R,ugm-3,54.23654,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2020,24:00,2.28666,R,ugm-3,38.40137,R,ugm-3,41.90754,R,ugm-3,11.000,R,ugm-3 (BAM)
04-01-2020,01:00,1.10399,R,ugm-3,40.40617,R,ugm-3,42.09893,R,ugm-3,10.000,R,ugm-3 (BAM)
04-01-2020,02:00,1.00841,R,ugm-3,32.36888,R,ugm-3,33.91508,R,ugm-3,13.000,R,ugm-3 (BAM)
04-01-2020,03:00,0.60218,R,ugm-3,21.19521,R,ugm-3,22.11853,R,ugm-3,11.000,R,ugm-3 (BAM)
04-01-2020,04:00,0.63802,R,ugm-3,16.21887,R,ugm-3,17.19715,R,ugm-3,13.000,R,ugm-3 (BAM)
04-01-2020,05:00,0.60218,R,ugm-3,13.78550,R,ugm-3,14.70882,R,ugm-3,9.000,R,ugm-3 (BAM)
04-01-2020,06:00,0.60218,R,ugm-3,12.45839,R,ugm-3,13.38171,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2020,07:00,1.03230,R,ugm-3,19.15328,R,ugm-3,20.73612,R,ugm-3,2.000,R,ugm-3 (BAM)
04-01-2020,08:00,1.74918,R,ugm-3,25.62968,R,ugm-3,28.31172,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2020,09:00,2.93202,R,ugm-3,28.51620,R,ugm-3,33.01190,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2020,10:00,4.22240,R,ugm-3,28.47302,R,ugm-3,34.94727,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2020,11:00,6.08627,R,ugm-3,29.20938,R,ugm-3,38.54153,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2020,12:00,6.94652,R,ugm-3,35.96361,R,ugm-3,46.61480,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2020,13:00,10.67427,R,ugm-3,42.13651,R,ugm-3,58.50351,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2020,14:00,9.88571,R,ugm-3,38.86662,R,ugm-3,54.02450,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2020,15:00,10.38752,R,ugm-3,37.93130,R,ugm-3,53.85861,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2020,16:00,5.69199,R,ugm-3,38.71664,R,ugm-3,47.44424,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2020,17:00,7.08990,R,ugm-3,45.25474,R,ugm-3,56.12576,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2020,18:00,4.90343,R,ugm-3,48.38610,R,ugm-3,55.90458,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2020,19:00,3.32630,R,ugm-3,57.21869,R,ugm-3,62.31895,R,ugm-3,11.000,R,ugm-3 (BAM)
04-01-2020,20:00,3.32630,R,ugm-3,59.43055,R,ugm-3,64.53080,R,ugm-3,16.000,R,ugm-3 (BAM)
04-01-2020,21:00,4.29408,R,ugm-3,59.16315,R,ugm-3,65.74732,R,ugm-3,21.000,R,ugm-3 (BAM)
04-01-2020,22:00,2.82449,R,ugm-3,50.35724,R,ugm-3,54.68806,R,ugm-3,18.000,R,ugm-3 (BAM)
04-01-2020,23:00,2.03593,R,ugm-3,48.46976,R,ugm-3,51.59146,R,ugm-3,17.000,R,ugm-3 (BAM)
04-01-2020,24:00,1.53411,R,ugm-3,41.94008,R,ugm-3,44.29235,R,ugm-3,18.000,R,ugm-3 (BAM)
05-01-2020,01:00,0.91289,R,ugm-3,33.92213,R,ugm-3,35.32188,R,ugm-3,16.000,R,ugm-3 (BAM)
05-01-2020,02:00,0.57832,R,ugm-3,17.62221,R,ugm-3,18.50896,R,ugm-3,11.000,R,ugm-3 (BAM)
05-01-2020,03:00,0.38714,R,ugm-3,14.72606,R,ugm-3,15.31966,R,ugm-3,12.000,R,ugm-3 (BAM)
05-01-2020,04:00,0.27960,R,ugm-3,11.51730,R,ugm-3,11.94602,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2020,05:00,0.67391,R,ugm-3,9.69598,R,ugm-3,10.72930,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2020,06:00,0.31545,R,ugm-3,8.42053,R,ugm-3,8.90421,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2020,07:00,0.49468,R,ugm-3,10.68977,R,ugm-3,11.44827,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2020,08:00,0.60222,R,ugm-3,15.17055,R,ugm-3,16.09394,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2020,09:00,0.78145,R,ugm-3,17.38449,R,ugm-3,18.58270,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2020,10:00,1.03238,R,ugm-3,17.71871,R,ugm-3,19.30167,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2020,11:00,0.96068,R,ugm-3,17.22028,R,ugm-3,18.69331,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2020,12:00,1.10407,R,ugm-3,15.67309,R,ugm-3,17.36597,R,ugm-3,0.000,R,ugm-3 (BAM)
05-01-2020,13:00,1.21161,R,ugm-3,16.50370,R,ugm-3,18.36148,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2020,14:00,1.35500,R,ugm-3,17.00282,R,ugm-3,19.08045,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2020,15:00,1.89269,R,ugm-3,22.92565,R,ugm-3,25.82774,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2020,16:00,1.28330,R,ugm-3,18.16355,R,ugm-3,20.13126,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2020,17:00,1.46254,R,ugm-3,19.99035,R,ugm-3,22.23287,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2020,18:00,0.96068,R,ugm-3,24.24410,R,ugm-3,25.71713,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2020,19:00,1.06822,R,ugm-3,29.55447,R,ugm-3,31.19239,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2020,20:00,0.70976,R,ugm-3,27.89188,R,ugm-3,28.98016,R,ugm-3,8.000,R,ugm-3 (BAM)
05-01-2020,21:00,0.67391,R,ugm-3,23.41178,R,ugm-3,24.44510,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2020,22:00,0.81730,R,ugm-3,30.76880,R,ugm-3,32.02197,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2020,23:00,0.60222,R,ugm-3,32.64714,R,ugm-3,33.57053,R,ugm-3,12.000,R,ugm-3 (BAM)
05-01-2020,24:00,0.60222,R,ugm-3,22.19437,R,ugm-3,23.11776,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2020,01:00,0.51145,R,ugm-3,20.97302,R,ugm-3,21.75723,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2020,02:00,0.41585,R,ugm-3,10.64663,R,ugm-3,11.28426,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2020,03:00,0.23660,R,ugm-3,8.98544,R,ugm-3,9.34823,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2020,04:00,0.34415,R,ugm-3,8.54397,R,ugm-3,9.07166,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2020,05:00,0.41585,R,ugm-3,7.71494,R,ugm-3,8.35256,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2020,06:00,0.45170,R,ugm-3,10.42572,R,ugm-3,11.11831,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2020,07:00,0.77434,R,ugm-3,16.23691,R,ugm-3,17.42422,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2020,08:00,1.20453,R,ugm-3,23.65328,R,ugm-3,25.50021,R,ugm-3,13.000,R,ugm-3 (BAM)
06-01-2020,09:00,1.99321,R,ugm-3,25.98415,R,ugm-3,29.04036,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2020,10:00,3.28378,R,ugm-3,28.65176,R,ugm-3,33.68682,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2020,11:00,4.82529,R,ugm-3,28.72200,R,ugm-3,36.12068,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2020,12:00,3.14038,R,ugm-3,19.68935,R,ugm-3,24.50454,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2020,13:00,4.25171,R,ugm-3,20.41920,R,ugm-3,26.93839,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2020,14:00,3.35548,R,ugm-3,20.46584,R,ugm-3,25.61083,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2020,15:00,3.64227,R,ugm-3,27.82551,R,ugm-3,33.41025,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2020,16:00,3.71397,R,ugm-3,32.63861,R,ugm-3,38.33328,R,ugm-3,13.000,R,ugm-3 (BAM)
06-01-2020,17:00,2.74604,R,ugm-3,35.83750,R,ugm-3,40.04805,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2020,18:00,2.20831,R,ugm-3,33.78564,R,ugm-3,37.17167,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2020,19:00,2.96114,R,ugm-3,36.55868,R,ugm-3,41.09903,R,ugm-3,12.000,R,ugm-3 (BAM)
06-01-2020,20:00,2.99699,R,ugm-3,39.87793,R,ugm-3,44.47324,R,ugm-3,13.000,R,ugm-3 (BAM)
06-01-2020,21:00,2.67435,R,ugm-3,40.42795,R,ugm-3,44.52856,R,ugm-3,11.000,R,ugm-3 (BAM)
06-01-2020,22:00,2.06491,R,ugm-3,36.60532,R,ugm-3,39.77147,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2020,23:00,1.34793,R,ugm-3,36.37712,R,ugm-3,38.44391,R,ugm-3,12.000,R,ugm-3 (BAM)
06-01-2020,24:00,0.66679,R,ugm-3,28.57111,R,ugm-3,29.59351,R,ugm-3,12.000,R,ugm-3 (BAM)
07-01-2020,01:00,0.85088,R,ugm-3,26.20995,R,ugm-3,27.51462,R,ugm-3,9.000,R,ugm-3 (BAM)
07-01-2020,02:00,1.13770,R,ugm-3,38.08906,R,ugm-3,39.83350,R,ugm-3,10.000,R,ugm-3 (BAM)
07-01-2020,03:00,0.70748,R,ugm-3,29.45424,R,ugm-3,30.53902,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2020,04:00,0.59992,R,ugm-3,21.26518,R,ugm-3,22.18505,R,ugm-3,9.000,R,ugm-3 (BAM)
07-01-2020,05:00,0.99429,R,ugm-3,29.29108,R,ugm-3,30.81564,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2020,06:00,1.17355,R,ugm-3,31.83776,R,ugm-3,33.63718,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2020,07:00,2.46421,R,ugm-3,40.42571,R,ugm-3,44.20412,R,ugm-3,11.000,R,ugm-3 (BAM)
07-01-2020,08:00,4.65117,R,ugm-3,52.39726,R,ugm-3,59.52896,R,ugm-3,9.000,R,ugm-3 (BAM)
07-01-2020,09:00,11.57057,R,ugm-3,66.57295,R,ugm-3,84.31425,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2020,10:00,8.05709,R,ugm-3,51.93281,R,ugm-3,64.28685,R,ugm-3,12.000,R,ugm-3 (BAM)
07-01-2020,11:00,6.08525,R,ugm-3,42.01038,R,ugm-3,51.34096,R,ugm-3,17.000,R,ugm-3 (BAM)
07-01-2020,12:00,5.40406,R,ugm-3,29.72169,R,ugm-3,38.00780,R,ugm-3,14.000,R,ugm-3 (BAM)
07-01-2020,13:00,4.57947,R,ugm-3,24.90037,R,ugm-3,31.92213,R,ugm-3,16.000,R,ugm-3 (BAM)
07-01-2020,14:00,3.07369,R,ugm-3,22.61728,R,ugm-3,27.33021,R,ugm-3,12.000,R,ugm-3 (BAM)
07-01-2020,15:00,3.21710,R,ugm-3,26.43606,R,ugm-3,31.36888,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2020,16:00,2.24910,R,ugm-3,25.65201,R,ugm-3,29.10059,R,ugm-3,6.000,R,ugm-3 (BAM)
07-01-2020,17:00,3.03784,R,ugm-3,30.19636,R,ugm-3,34.85431,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2020,18:00,2.85858,R,ugm-3,27.26240,R,ugm-3,31.64550,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2020,19:00,1.46036,R,ugm-3,24.26115,R,ugm-3,26.50034,R,ugm-3,3.000,R,ugm-3 (BAM)
07-01-2020,20:00,1.81888,R,ugm-3,24.81792,R,ugm-3,27.60683,R,ugm-3,4.000,R,ugm-3 (BAM)
07-01-2020,21:00,1.38866,R,ugm-3,21.16229,R,ugm-3,23.29153,R,ugm-3,6.000,R,ugm-3 (BAM)
07-01-2020,22:00,0.95844,R,ugm-3,19.77495,R,ugm-3,21.24453,R,ugm-3,6.000,R,ugm-3 (BAM)
07-01-2020,23:00,0.85088,R,ugm-3,17.45027,R,ugm-3,18.75494,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2020,24:00,0.67162,R,ugm-3,14.84827,R,ugm-3,15.87808,R,ugm-3,3.000,R,ugm-3 (BAM)
08-01-2020,01:00,0.37767,R,ugm-3,10.85654,R,ugm-3,11.43562,R,ugm-3,3.000,R,ugm-3 (BAM)
08-01-2020,02:00,0.28206,R,ugm-3,9.67513,R,ugm-3,10.10761,R,ugm-3,0.000,R,ugm-3 (BAM)
08-01-2020,03:00,0.31791,R,ugm-3,9.63860,R,ugm-3,10.12606,R,ugm-3,2.000,R,ugm-3 (BAM)
08-01-2020,04:00,0.42547,R,ugm-3,6.87299,R,ugm-3,7.52538,R,ugm-3,2.000,R,ugm-3 (BAM)
08-01-2020,05:00,0.42547,R,ugm-3,6.70699,R,ugm-3,7.35938,R,ugm-3,3.000,R,ugm-3 (BAM)
08-01-2020,06:00,0.42547,R,ugm-3,9.30767,R,ugm-3,9.96006,R,ugm-3,5.000,R,ugm-3 (BAM)
08-01-2020,07:00,1.14256,R,ugm-3,19.10888,R,ugm-3,20.86078,R,ugm-3,5.000,R,ugm-3 (BAM)
08-01-2020,08:00,1.96722,R,ugm-3,31.34584,R,ugm-3,34.36219,R,ugm-3,6.000,R,ugm-3 (BAM)
08-01-2020,09:00,3.54481,R,ugm-3,37.44827,R,ugm-3,42.88357,R,ugm-3,9.000,R,ugm-3 (BAM)
08-01-2020,10:00,6.26975,R,ugm-3,39.68879,R,ugm-3,49.30227,R,ugm-3,13.000,R,ugm-3 (BAM)
08-01-2020,11:00,12.50843,R,ugm-3,42.84968,R,ugm-3,62.02901,R,ugm-3,19.000,R,ugm-3 (BAM)
08-01-2020,12:00,8.95884,R,ugm-3,38.77493,R,ugm-3,52.51162,R,ugm-3,17.000,R,ugm-3 (BAM)
08-01-2020,13:00,10.78742,R,ugm-3,43.49652,R,ugm-3,60.03700,R,ugm-3,21.000,R,ugm-3 (BAM)
08-01-2020,14:00,9.49666,R,ugm-3,41.49164,R,ugm-3,56.05298,R,ugm-3,17.000,R,ugm-3 (BAM)
08-01-2020,15:00,11.11011,R,ugm-3,43.49974,R,ugm-3,60.53500,R,ugm-3,18.000,R,ugm-3 (BAM)
08-01-2020,16:00,4.65630,R,ugm-3,40.28137,R,ugm-3,47.42093,R,ugm-3,20.000,R,ugm-3 (BAM)
08-01-2020,17:00,6.77172,R,ugm-3,49.65385,R,ugm-3,60.03700,R,ugm-3,19.000,R,ugm-3 (BAM)
08-01-2020,18:00,9.17397,R,ugm-3,62.90254,R,ugm-3,76.96909,R,ugm-3,15.000,R,ugm-3 (BAM)
08-01-2020,19:00,9.13811,R,ugm-3,64.28552,R,ugm-3,78.29710,R,ugm-3,22.000,R,ugm-3 (BAM)
08-01-2020,20:00,12.25745,R,ugm-3,65.58930,R,ugm-3,84.38380,R,ugm-3,23.000,R,ugm-3 (BAM)
08-01-2020,21:00,17.52806,R,ugm-3,68.57455,R,ugm-3,95.45053,R,ugm-3,22.000,R,ugm-3 (BAM)
08-01-2020,22:00,10.67985,R,ugm-3,53.84284,R,ugm-3,70.21839,R,ugm-3,19.000,R,ugm-3 (BAM)
08-01-2020,23:00,2.68431,R,ugm-3,29.08431,R,ugm-3,33.20018,R,ugm-3,13.000,R,ugm-3 (BAM)
08-01-2020,24:00,1.21427,R,ugm-3,23.59162,R,ugm-3,25.45347,R,ugm-3,7.000,R,ugm-3 (BAM)
09-01-2020,01:00,0.86057,R,ugm-3,14.17651,R,ugm-3,15.49603,R,ugm-3,4.000,R,ugm-3 (BAM)
09-01-2020,02:00,0.47810,R,ugm-3,8.85971,R,ugm-3,9.59278,R,ugm-3,3.000,R,ugm-3 (BAM)
09-01-2020,03:00,0.25100,R,ugm-3,8.47001,R,ugm-3,8.85488,R,ugm-3,2.000,R,ugm-3 (BAM)
09-01-2020,04:00,0.39443,R,ugm-3,7.19858,R,ugm-3,7.80336,R,ugm-3,0.000,R,ugm-3 (BAM)
09-01-2020,05:00,0.39443,R,ugm-3,6.81118,R,ugm-3,7.41596,R,ugm-3,2.000,R,ugm-3 (BAM)
09-01-2020,06:00,0.39443,R,ugm-3,8.80352,R,ugm-3,9.40831,R,ugm-3,3.000,R,ugm-3 (BAM)
09-01-2020,07:00,0.93229,R,ugm-3,15.83752,R,ugm-3,17.26701,R,ugm-3,4.000,R,ugm-3 (BAM)
09-01-2020,08:00,1.29086,R,ugm-3,21.04339,R,ugm-3,23.02268,R,ugm-3,7.000,R,ugm-3 (BAM)
