Data supplied by UK-AIR on 5/4/2021
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Westminster,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
01-01-2021,15:00,13.95230,P,ugm-3,39.94161,P,ugm-3,61.33483,P,ugm-3,32.000,P,ugm-3 (BAM)
01-01-2021,16:00,18.92466,P,ugm-3,42.90024,P,ugm-3,71.91765,P,ugm-3,36.000,P,ugm-3 (BAM)
01-01-2021,17:00,22.33852,P,ugm-3,44.60715,P,ugm-3,78.85907,P,ugm-3,38.000,P,ugm-3 (BAM)
01-01-2021,18:00,26.34609,P,ugm-3,45.46060,P,ugm-3,85.85738,P,ugm-3,34.000,P,ugm-3 (BAM)
01-01-2021,19:00,21.96745,P,ugm-3,46.08647,P,ugm-3,79.76942,P,ugm-3,24.000,P,ugm-3 (BAM)
01-01-2021,20:00,13.80387,P,ugm-3,44.26577,P,ugm-3,65.43141,P,ugm-3,18.000,P,ugm-3 (BAM)
01-01-2021,21:00,4.19311,P,ugm-3,34.36571,P,ugm-3,40.79506,P,ugm-3,13.000,P,ugm-3 (BAM)
01-01-2021,22:00,2.15222,P,ugm-3,24.69324,P,ugm-3,27.99326,P,ugm-3,11.000,P,ugm-3 (BAM)
01-01-2021,23:00,1.96668,P,ugm-3,20.48288,P,ugm-3,23.49841,P,ugm-3,8.000,P,ugm-3 (BAM)
01-01-2021,24:00,1.70693,P,ugm-3,19.00356,P,ugm-3,21.62081,P,ugm-3,10.000,P,ugm-3 (BAM)
02-01-2021,01:00,1.73167,P,ugm-3,17.37251,P,ugm-3,20.02770,P,ugm-3,7.000,P,ugm-3 (BAM)
02-01-2021,02:00,1.52139,P,ugm-3,14.79319,P,ugm-3,17.12596,P,ugm-3,11.000,P,ugm-3 (BAM)
02-01-2021,03:00,1.41007,P,ugm-3,13.42766,P,ugm-3,15.58974,P,ugm-3,8.000,P,ugm-3 (BAM)
02-01-2021,04:00,1.18743,P,ugm-3,11.89145,P,ugm-3,13.71215,P,ugm-3,7.000,P,ugm-3 (BAM)
02-01-2021,05:00,1.37297,P,ugm-3,13.25697,P,ugm-3,15.36216,P,ugm-3,10.000,P,ugm-3 (BAM)
02-01-2021,06:00,1.44718,P,ugm-3,13.93973,P,ugm-3,16.15871,P,ugm-3,7.000,P,ugm-3 (BAM)
02-01-2021,07:00,2.00379,P,ugm-3,16.10182,P,ugm-3,19.17425,P,ugm-3,8.000,P,ugm-3 (BAM)
02-01-2021,08:00,2.07800,P,ugm-3,17.29665,P,ugm-3,20.48288,P,ugm-3,8.000,P,ugm-3 (BAM)
02-01-2021,09:00,2.22643,P,ugm-3,18.26390,P,ugm-3,21.67771,P,ugm-3,6.000,P,ugm-3 (BAM)
02-01-2021,10:00,3.59940,P,ugm-3,21.33633,P,ugm-3,26.85533,P,ugm-3,7.000,P,ugm-3 (BAM)
02-01-2021,11:00,3.89625,P,ugm-3,22.01909,P,ugm-3,27.99326,P,ugm-3,5.000,P,ugm-3 (BAM)
02-01-2021,12:00,5.78872,P,ugm-3,24.97773,P,ugm-3,33.85364,P,ugm-3,6.000,P,ugm-3 (BAM)
02-01-2021,13:00,6.56797,P,ugm-3,22.18978,P,ugm-3,32.26053,P,ugm-3,5.000,P,ugm-3 (BAM)
02-01-2021,14:00,5.34343,P,ugm-3,15.87423,P,ugm-3,24.06738,P,ugm-3,4.000,P,ugm-3 (BAM)
02-01-2021,15:00,4.30443,P,ugm-3,22.36047,P,ugm-3,28.96051,P,ugm-3,6.000,P,ugm-3 (BAM)
02-01-2021,16:00,5.75161,P,ugm-3,24.69324,P,ugm-3,33.51226,P,ugm-3,9.000,P,ugm-3 (BAM)
02-01-2021,17:00,8.53465,P,ugm-3,32.43122,P,ugm-3,45.51750,P,ugm-3,7.000,P,ugm-3 (BAM)
02-01-2021,18:00,5.60318,P,ugm-3,36.75538,P,ugm-3,45.34681,P,ugm-3,7.000,P,ugm-3 (BAM)
02-01-2021,19:00,5.86293,P,ugm-3,45.74509,P,ugm-3,54.73479,P,ugm-3,10.000,P,ugm-3 (BAM)
02-01-2021,20:00,6.27111,P,ugm-3,44.72094,P,ugm-3,54.33652,P,ugm-3,9.000,P,ugm-3 (BAM)
02-01-2021,21:00,5.08368,P,ugm-3,45.23302,P,ugm-3,53.02789,P,ugm-3,14.000,P,ugm-3 (BAM)
02-01-2021,22:00,3.33965,P,ugm-3,37.83642,P,ugm-3,42.95714,P,ugm-3,15.000,P,ugm-3 (BAM)
02-01-2021,23:00,2.89436,P,ugm-3,34.99158,P,ugm-3,39.42953,P,ugm-3,17.000,P,ugm-3 (BAM)
02-01-2021,24:00,2.67172,P,ugm-3,29.52948,P,ugm-3,33.62605,P,ugm-3,16.000,P,ugm-3 (BAM)
03-01-2021,01:00,2.12748,P,ugm-3,27.76568,P,ugm-3,31.02776,P,ugm-3,11.000,P,ugm-3 (BAM)
03-01-2021,02:00,1.48429,P,ugm-3,16.38630,P,ugm-3,18.66218,P,ugm-3,17.000,P,ugm-3 (BAM)
03-01-2021,03:00,1.48429,P,ugm-3,12.68800,P,ugm-3,14.96388,P,ugm-3,9.000,P,ugm-3 (BAM)
03-01-2021,04:00,1.48429,P,ugm-3,14.67939,P,ugm-3,16.95527,P,ugm-3,6.000,P,ugm-3 (BAM)
03-01-2021,05:00,1.52139,P,ugm-3,19.28804,P,ugm-3,21.62081,P,ugm-3,8.000,P,ugm-3 (BAM)
03-01-2021,06:00,2.07800,P,ugm-3,19.68632,P,ugm-3,22.87254,P,ugm-3,14.000,P,ugm-3 (BAM)
03-01-2021,07:00,2.52329,P,ugm-3,23.15703,P,ugm-3,27.02602,P,ugm-3,12.000,P,ugm-3 (BAM)
03-01-2021,08:00,2.74593,P,ugm-3,26.57084,P,ugm-3,30.78121,P,ugm-3,10.000,P,ugm-3 (BAM)
03-01-2021,09:00,3.11700,P,ugm-3,21.05184,P,ugm-3,25.83118,P,ugm-3,9.000,P,ugm-3 (BAM)
03-01-2021,10:00,4.74972,P,ugm-3,21.96219,P,ugm-3,29.24499,P,ugm-3,5.000,P,ugm-3 (BAM)
03-01-2021,11:00,5.49186,P,ugm-3,21.79150,P,ugm-3,30.21224,P,ugm-3,7.000,P,ugm-3 (BAM)
03-01-2021,12:00,6.93904,P,ugm-3,22.24668,P,ugm-3,32.88639,P,ugm-3,8.000,P,ugm-3 (BAM)
03-01-2021,13:00,8.12647,P,ugm-3,24.35186,P,ugm-3,36.81228,P,ugm-3,8.000,P,ugm-3 (BAM)
03-01-2021,14:00,5.45476,P,ugm-3,20.36908,P,ugm-3,28.73292,P,ugm-3,10.000,P,ugm-3 (BAM)
03-01-2021,15:00,5.12079,P,ugm-3,20.53977,P,ugm-3,28.39154,P,ugm-3,7.000,P,ugm-3 (BAM)
03-01-2021,16:00,3.74783,P,ugm-3,22.36047,P,ugm-3,28.10706,P,ugm-3,5.000,P,ugm-3 (BAM)
03-01-2021,17:00,4.45286,P,ugm-3,25.09152,P,ugm-3,31.91915,P,ugm-3,7.000,P,ugm-3 (BAM)
03-01-2021,18:00,2.82015,P,ugm-3,21.56392,P,ugm-3,25.88808,P,ugm-3,8.000,P,ugm-3 (BAM)
03-01-2021,19:00,3.59940,P,ugm-3,25.77428,P,ugm-3,31.29328,P,ugm-3,12.000,P,ugm-3 (BAM)
03-01-2021,20:00,3.07990,P,ugm-3,24.57945,P,ugm-3,29.30189,P,ugm-3,12.000,P,ugm-3 (BAM)
03-01-2021,21:00,3.33965,P,ugm-3,26.45705,P,ugm-3,31.57777,P,ugm-3,12.000,P,ugm-3 (BAM)
03-01-2021,22:00,2.96857,P,ugm-3,24.63635,P,ugm-3,29.18810,P,ugm-3,14.000,P,ugm-3 (BAM)
03-01-2021,23:00,3.15411,P,ugm-3,19.68632,P,ugm-3,24.52255,P,ugm-3,13.000,P,ugm-3 (BAM)
03-01-2021,24:00,1.96668,P,ugm-3,16.78458,P,ugm-3,19.80011,P,ugm-3,8.000,P,ugm-3 (BAM)
04-01-2021,01:00,1.63272,P,ugm-3,13.12421,P,ugm-3,15.62767,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,02:00,1.88010,P,ugm-3,14.56560,P,ugm-3,17.44837,P,ugm-3,10.000,P,ugm-3 (BAM)
04-01-2021,03:00,1.66982,P,ugm-3,14.85008,P,ugm-3,17.41044,P,ugm-3,8.000,P,ugm-3 (BAM)
04-01-2021,04:00,1.52139,P,ugm-3,13.37077,P,ugm-3,15.70354,P,ugm-3,6.000,P,ugm-3 (BAM)
04-01-2021,05:00,1.63272,P,ugm-3,12.11903,P,ugm-3,14.62250,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,06:00,1.96668,P,ugm-3,12.46042,P,ugm-3,15.47595,P,ugm-3,3.000,P,ugm-3 (BAM)
04-01-2021,07:00,3.19122,P,ugm-3,19.00356,P,ugm-3,23.89669,P,ugm-3,5.000,P,ugm-3 (BAM)
04-01-2021,08:00,5.00947,P,ugm-3,23.49841,P,ugm-3,31.17949,P,ugm-3,5.000,P,ugm-3 (BAM)
04-01-2021,09:00,6.27111,P,ugm-3,24.80704,P,ugm-3,34.42261,P,ugm-3,5.000,P,ugm-3 (BAM)
04-01-2021,10:00,7.05036,P,ugm-3,28.22085,P,ugm-3,39.03126,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,11:00,4.86104,P,ugm-3,21.56392,P,ugm-3,29.01741,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,12:00,6.79061,P,ugm-3,20.31218,P,ugm-3,30.72431,P,ugm-3,5.000,P,ugm-3 (BAM)
04-01-2021,13:00,8.57176,P,ugm-3,22.53116,P,ugm-3,35.67434,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,14:00,3.78493,P,ugm-3,18.49148,P,ugm-3,24.29497,P,ugm-3,3.000,P,ugm-3 (BAM)
04-01-2021,15:00,4.41575,P,ugm-3,21.22253,P,ugm-3,27.99326,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,16:00,3.97047,P,ugm-3,19.97080,P,ugm-3,26.05877,P,ugm-3,3.000,P,ugm-3 (BAM)
04-01-2021,17:00,5.15790,P,ugm-3,23.04323,P,ugm-3,30.95190,P,ugm-3,2.000,P,ugm-3 (BAM)
04-01-2021,18:00,3.33965,P,ugm-3,21.33633,P,ugm-3,26.45705,P,ugm-3,6.000,P,ugm-3 (BAM)
04-01-2021,19:00,3.37675,P,ugm-3,20.99495,P,ugm-3,26.17256,P,ugm-3,6.000,P,ugm-3 (BAM)
04-01-2021,20:00,3.07990,P,ugm-3,18.71907,P,ugm-3,23.44151,P,ugm-3,6.000,P,ugm-3 (BAM)
04-01-2021,21:00,2.63461,P,ugm-3,20.76736,P,ugm-3,24.80704,P,ugm-3,7.000,P,ugm-3 (BAM)
04-01-2021,22:00,2.52329,P,ugm-3,19.23114,P,ugm-3,23.10013,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,23:00,1.81825,P,ugm-3,15.24836,P,ugm-3,18.03631,P,ugm-3,4.000,P,ugm-3 (BAM)
04-01-2021,24:00,1.96668,P,ugm-3,12.63111,P,ugm-3,15.64664,P,ugm-3,5.000,P,ugm-3 (BAM)
05-01-2021,01:00,1.48429,P,ugm-3,11.83455,P,ugm-3,14.11043,P,ugm-3,7.000,P,ugm-3 (BAM)
05-01-2021,02:00,1.33586,P,ugm-3,10.54489,P,ugm-3,12.59318,P,ugm-3,6.000,P,ugm-3 (BAM)
05-01-2021,03:00,1.70693,P,ugm-3,10.52592,P,ugm-3,13.14318,P,ugm-3,3.000,P,ugm-3 (BAM)
05-01-2021,04:00,1.59561,P,ugm-3,11.20868,P,ugm-3,13.65525,P,ugm-3,4.000,P,ugm-3 (BAM)
05-01-2021,05:00,1.70693,P,ugm-3,11.15179,P,ugm-3,13.76904,P,ugm-3,4.000,P,ugm-3 (BAM)
05-01-2021,06:00,1.81825,P,ugm-3,14.05353,P,ugm-3,16.84148,P,ugm-3,3.000,P,ugm-3 (BAM)
05-01-2021,07:00,3.04279,P,ugm-3,18.88976,P,ugm-3,23.55531,P,ugm-3,5.000,P,ugm-3 (BAM)
05-01-2021,08:00,4.41575,P,ugm-3,23.21393,P,ugm-3,29.98465,P,ugm-3,4.000,P,ugm-3 (BAM)
05-01-2021,09:00,5.78872,P,ugm-3,27.70878,P,ugm-3,36.58469,P,ugm-3,2.000,P,ugm-3 (BAM)
05-01-2021,10:00,5.34343,P,ugm-3,26.74153,P,ugm-3,34.93468,P,ugm-3,4.000,P,ugm-3 (BAM)
05-01-2021,11:00,8.46044,P,ugm-3,26.68463,P,ugm-3,39.65712,P,ugm-3,5.000,P,ugm-3 (BAM)
05-01-2021,12:00,6.71640,P,ugm-3,23.55531,P,ugm-3,33.85364,P,ugm-3,5.000,P,ugm-3 (BAM)
05-01-2021,13:00,5.56608,P,ugm-3,23.49841,P,ugm-3,32.03294,P,ugm-3,7.000,P,ugm-3 (BAM)
05-01-2021,14:00,5.97426,P,ugm-3,25.31911,P,ugm-3,34.47951,P,ugm-3,7.000,P,ugm-3 (BAM)
05-01-2021,15:00,5.52897,P,ugm-3,24.75014,P,ugm-3,33.22778,P,ugm-3,7.000,P,ugm-3 (BAM)
05-01-2021,16:00,5.90004,P,ugm-3,23.89669,P,ugm-3,32.94329,P,ugm-3,6.000,P,ugm-3 (BAM)
05-01-2021,17:00,5.38054,P,ugm-3,25.03463,P,ugm-3,33.28467,P,ugm-3,6.000,P,ugm-3 (BAM)
05-01-2021,18:00,6.41954,P,ugm-3,30.21224,P,ugm-3,40.05540,P,ugm-3,6.000,P,ugm-3 (BAM)
05-01-2021,19:00,5.60318,P,ugm-3,27.70878,P,ugm-3,36.30021,P,ugm-3,10.000,P,ugm-3 (BAM)
05-01-2021,20:00,3.74783,P,ugm-3,25.26221,P,ugm-3,31.00880,P,ugm-3,7.000,P,ugm-3 (BAM)
05-01-2021,21:00,3.74783,P,ugm-3,21.22253,P,ugm-3,26.96912,P,ugm-3,5.000,P,ugm-3 (BAM)
05-01-2021,22:00,2.93147,P,ugm-3,19.45873,P,ugm-3,23.95358,P,ugm-3,8.000,P,ugm-3 (BAM)
05-01-2021,23:00,3.04279,P,ugm-3,16.04492,P,ugm-3,20.71046,P,ugm-3,7.000,P,ugm-3 (BAM)
05-01-2021,24:00,2.26354,P,ugm-3,15.70354,P,ugm-3,19.17425,P,ugm-3,5.000,P,ugm-3 (BAM)
06-01-2021,01:00,1.83062,P,ugm-3,13.12421,P,ugm-3,15.93113,P,ugm-3,4.000,P,ugm-3 (BAM)
06-01-2021,02:00,1.68219,P,ugm-3,12.44145,P,ugm-3,15.02078,P,ugm-3,4.000,P,ugm-3 (BAM)
06-01-2021,03:00,1.85536,P,ugm-3,11.72076,P,ugm-3,14.56560,P,ugm-3,5.000,P,ugm-3 (BAM)
06-01-2021,04:00,1.96668,P,ugm-3,11.55007,P,ugm-3,14.56560,P,ugm-3,3.000,P,ugm-3 (BAM)
06-01-2021,05:00,1.96668,P,ugm-3,12.74490,P,ugm-3,15.76043,P,ugm-3,3.000,P,ugm-3 (BAM)
06-01-2021,06:00,2.30065,P,ugm-3,14.56560,P,ugm-3,18.09321,P,ugm-3,4.000,P,ugm-3 (BAM)
06-01-2021,07:00,3.56229,P,ugm-3,19.57253,P,ugm-3,25.03463,P,ugm-3,7.000,P,ugm-3 (BAM)
06-01-2021,08:00,6.38243,P,ugm-3,28.67603,P,ugm-3,38.46229,P,ugm-3,9.000,P,ugm-3 (BAM)
06-01-2021,09:00,8.97994,P,ugm-3,33.96743,P,ugm-3,47.73648,P,ugm-3,8.000,P,ugm-3 (BAM)
06-01-2021,10:00,11.98562,P,ugm-3,34.87778,P,ugm-3,53.25548,P,ugm-3,12.000,P,ugm-3 (BAM)
06-01-2021,11:00,11.46612,P,ugm-3,30.66742,P,ugm-3,48.24855,P,ugm-3,8.000,P,ugm-3 (BAM)
06-01-2021,12:00,11.50322,P,ugm-3,28.73292,P,ugm-3,46.37095,P,ugm-3,6.000,P,ugm-3 (BAM)
06-01-2021,13:00,8.38622,P,ugm-3,22.30358,P,ugm-3,35.16227,P,ugm-3,5.000,P,ugm-3 (BAM)
06-01-2021,14:00,9.27679,P,ugm-3,22.98634,P,ugm-3,37.21056,P,ugm-3,6.000,P,ugm-3 (BAM)
06-01-2021,15:00,9.42522,P,ugm-3,25.48980,P,ugm-3,39.94161,P,ugm-3,6.000,P,ugm-3 (BAM)
06-01-2021,16:00,6.49376,P,ugm-3,25.88808,P,ugm-3,35.84503,P,ugm-3,9.000,P,ugm-3 (BAM)
06-01-2021,17:00,7.64408,P,ugm-3,35.50365,P,ugm-3,47.22441,P,ugm-3,6.000,P,ugm-3 (BAM)
06-01-2021,18:00,7.27301,P,ugm-3,39.99850,P,ugm-3,51.15029,P,ugm-3,5.000,P,ugm-3 (BAM)
06-01-2021,19:00,8.94283,P,ugm-3,47.05372,P,ugm-3,60.76586,P,ugm-3,9.000,P,ugm-3 (BAM)
06-01-2021,20:00,5.60318,P,ugm-3,43.86749,P,ugm-3,52.45892,P,ugm-3,7.000,P,ugm-3 (BAM)
06-01-2021,21:00,6.93904,P,ugm-3,43.58301,P,ugm-3,54.22272,P,ugm-3,8.000,P,ugm-3 (BAM)
06-01-2021,22:00,4.11890,P,ugm-3,33.00019,P,ugm-3,39.31574,P,ugm-3,9.000,P,ugm-3 (BAM)
06-01-2021,23:00,3.15411,P,ugm-3,34.02433,P,ugm-3,38.86057,P,ugm-3,14.000,P,ugm-3 (BAM)
06-01-2021,24:00,2.30065,P,ugm-3,25.77428,P,ugm-3,29.30189,P,ugm-3,13.000,P,ugm-3 (BAM)
07-01-2021,01:00,1.88010,P,ugm-3,25.41394,P,ugm-3,28.29671,P,ugm-3,12.000,P,ugm-3 (BAM)
07-01-2021,02:00,1.83062,P,ugm-3,21.92426,P,ugm-3,24.73117,P,ugm-3,9.000,P,ugm-3 (BAM)
07-01-2021,03:00,1.70693,P,ugm-3,20.82426,P,ugm-3,23.44151,P,ugm-3,10.000,P,ugm-3 (BAM)
07-01-2021,04:00,2.18932,P,ugm-3,26.11567,P,ugm-3,29.47258,P,ugm-3,13.000,P,ugm-3 (BAM)
07-01-2021,05:00,2.74593,P,ugm-3,26.74153,P,ugm-3,30.95190,P,ugm-3,18.000,P,ugm-3 (BAM)
07-01-2021,06:00,2.04090,P,ugm-3,28.44844,P,ugm-3,31.57777,P,ugm-3,18.000,P,ugm-3 (BAM)
07-01-2021,07:00,5.30633,P,ugm-3,40.33988,P,ugm-3,48.47614,P,ugm-3,15.000,P,ugm-3 (BAM)
07-01-2021,08:00,11.61455,P,ugm-3,51.49167,P,ugm-3,69.30039,P,ugm-3,21.000,P,ugm-3 (BAM)
07-01-2021,09:00,26.86560,P,ugm-3,56.49860,P,ugm-3,97.69193,P,ugm-3,23.000,P,ugm-3 (BAM)
07-01-2021,10:00,20.81713,P,ugm-3,53.08478,P,ugm-3,85.00393,P,ugm-3,17.000,P,ugm-3 (BAM)
07-01-2021,11:00,29.42599,P,ugm-3,51.54857,P,ugm-3,96.66779,P,ugm-3,16.000,P,ugm-3 (BAM)
07-01-2021,12:00,28.49831,P,ugm-3,51.94685,P,ugm-3,95.64365,P,ugm-3,19.000,P,ugm-3 (BAM)
07-01-2021,13:00,25.60395,P,ugm-3,45.80198,P,ugm-3,85.06083,P,ugm-3,23.000,P,ugm-3 (BAM)
07-01-2021,14:00,23.48884,P,ugm-3,45.91578,P,ugm-3,81.93150,P,ugm-3,21.000,P,ugm-3 (BAM)
07-01-2021,15:00,16.80955,P,ugm-3,45.68819,P,ugm-3,71.46248,P,ugm-3,19.000,P,ugm-3 (BAM)
07-01-2021,16:00,20.11209,P,ugm-3,51.60547,P,ugm-3,82.44357,P,ugm-3,28.000,P,ugm-3 (BAM)
07-01-2021,17:00,30.53921,P,ugm-3,57.23826,P,ugm-3,104.06438,P,ugm-3,27.000,P,ugm-3 (BAM)
07-01-2021,18:00,25.45552,P,ugm-3,54.56410,P,ugm-3,93.59536,P,ugm-3,27.000,P,ugm-3 (BAM)
07-01-2021,19:00,23.89702,P,ugm-3,55.24687,P,ugm-3,91.88845,P,ugm-3,24.000,P,ugm-3 (BAM)
07-01-2021,20:00,14.69444,P,ugm-3,56.21411,P,ugm-3,78.74528,P,ugm-3,22.000,P,ugm-3 (BAM)
07-01-2021,21:00,7.75540,P,ugm-3,51.54857,P,ugm-3,63.44002,P,ugm-3,22.000,P,ugm-3 (BAM)
07-01-2021,22:00,7.45854,P,ugm-3,50.23994,P,ugm-3,61.67621,P,ugm-3,25.000,P,ugm-3 (BAM)
07-01-2021,23:00,3.11700,P,ugm-3,39.48643,P,ugm-3,44.26577,P,ugm-3,25.000,P,ugm-3 (BAM)
07-01-2021,24:00,2.78304,P,ugm-3,39.03126,P,ugm-3,43.29852,P,ugm-3,26.000,P,ugm-3 (BAM)
08-01-2021,01:00,2.96857,P,ugm-3,36.41400,P,ugm-3,40.96575,P,ugm-3,24.000,P,ugm-3 (BAM)
08-01-2021,02:00,2.32538,P,ugm-3,32.62088,P,ugm-3,36.18641,P,ugm-3,27.000,P,ugm-3 (BAM)
08-01-2021,03:00,3.22832,P,ugm-3,33.11398,P,ugm-3,38.06401,P,ugm-3,24.000,P,ugm-3 (BAM)
08-01-2021,04:00,2.85725,P,ugm-3,33.91054,P,ugm-3,38.29160,P,ugm-3,22.000,P,ugm-3 (BAM)
08-01-2021,05:00,4.45286,P,ugm-3,36.12952,P,ugm-3,42.95714,P,ugm-3,26.000,P,ugm-3 (BAM)
08-01-2021,06:00,9.09126,P,ugm-3,38.97436,P,ugm-3,52.91409,P,ugm-3,23.000,P,ugm-3 (BAM)
08-01-2021,07:00,24.63916,P,ugm-3,43.29852,P,ugm-3,81.07805,P,ugm-3,23.000,P,ugm-3 (BAM)
08-01-2021,08:00,28.12724,P,ugm-3,42.78645,P,ugm-3,85.91428,P,ugm-3,23.000,P,ugm-3 (BAM)
08-01-2021,09:00,49.83494,P,ugm-3,50.97960,P,ugm-3,127.39210,P,ugm-3,25.000,P,ugm-3 (BAM)
08-01-2021,10:00,48.16511,P,ugm-3,53.19858,P,ugm-3,127.05072,P,ugm-3,20.000,P,ugm-3 (BAM)
08-01-2021,11:00,60.41048,P,ugm-3,55.07618,P,ugm-3,147.70429,P,ugm-3,30.000,P,ugm-3 (BAM)
08-01-2021,12:00,72.21056,P,ugm-3,56.27101,P,ugm-3,166.99233,P,ugm-3,32.000,P,ugm-3 (BAM)
08-01-2021,13:00,47.49718,P,ugm-3,55.58825,P,ugm-3,128.41625,P,ugm-3,25.000,P,ugm-3 (BAM)
08-01-2021,14:00,25.93792,P,ugm-3,54.39341,P,ugm-3,94.16433,P,ugm-3,24.000,P,ugm-3 (BAM)
08-01-2021,15:00,22.26431,P,ugm-3,57.06757,P,ugm-3,91.20569,P,ugm-3,27.000,P,ugm-3 (BAM)
08-01-2021,16:00,21.07688,P,ugm-3,58.03481,P,ugm-3,90.35224,P,ugm-3,25.000,P,ugm-3 (BAM)
08-01-2021,17:00,14.58312,P,ugm-3,59.51413,P,ugm-3,81.87460,P,ugm-3,26.000,P,ugm-3 (BAM)
08-01-2021,18:00,14.62023,P,ugm-3,57.80723,P,ugm-3,80.22459,P,ugm-3,21.000,P,ugm-3 (BAM)
08-01-2021,19:00,8.34911,P,ugm-3,50.12615,P,ugm-3,62.92794,P,ugm-3,19.000,P,ugm-3 (BAM)
08-01-2021,20:00,6.12268,P,ugm-3,47.16751,P,ugm-3,56.55549,P,ugm-3,21.000,P,ugm-3 (BAM)
08-01-2021,21:00,5.34343,P,ugm-3,47.16751,P,ugm-3,55.36066,P,ugm-3,23.000,P,ugm-3 (BAM)
08-01-2021,22:00,4.34154,P,ugm-3,40.39678,P,ugm-3,47.05372,P,ugm-3,26.000,P,ugm-3 (BAM)
08-01-2021,23:00,4.78683,P,ugm-3,42.16058,P,ugm-3,49.50028,P,ugm-3,26.000,P,ugm-3 (BAM)
08-01-2021,24:00,3.26543,P,ugm-3,31.06569,P,ugm-3,36.07262,P,ugm-3,23.000,P,ugm-3 (BAM)
09-01-2021,01:00,2.62224,P,ugm-3,30.04155,P,ugm-3,34.06226,P,ugm-3,20.000,P,ugm-3 (BAM)
09-01-2021,02:00,1.92957,P,ugm-3,23.97255,P,ugm-3,26.93119,P,ugm-3,16.000,P,ugm-3 (BAM)
09-01-2021,03:00,1.89247,P,ugm-3,21.50702,P,ugm-3,24.40876,P,ugm-3,10.000,P,ugm-3 (BAM)
09-01-2021,04:00,1.41007,P,ugm-3,19.74322,P,ugm-3,21.90530,P,ugm-3,16.000,P,ugm-3 (BAM)
09-01-2021,05:00,1.37297,P,ugm-3,22.87254,P,ugm-3,24.97773,P,ugm-3,11.000,P,ugm-3 (BAM)
09-01-2021,06:00,1.33586,P,ugm-3,23.49841,P,ugm-3,25.54670,P,ugm-3,11.000,P,ugm-3 (BAM)
09-01-2021,07:00,2.44907,P,ugm-3,27.70878,P,ugm-3,31.46397,P,ugm-3,15.000,P,ugm-3 (BAM)
09-01-2021,08:00,3.85915,P,ugm-3,36.30021,P,ugm-3,42.21748,P,ugm-3,12.000,P,ugm-3 (BAM)
